0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7.114048515714877,7.13998806701235,7.123452880081544,7.223625580573137,7.178178792064917,7.400031411093441,7.148839822084501,7.643567489215676,7.069584932762204,7.557831383757519,6.860086456159888,7.467840638631711,7.267430841880852,7.608724375724692,7.035610113080945,7.6752011434687075,7.1152994720939065
7.1142814863681,7.14016289587283,7.123718613493757,7.223482909248267,7.178775663362652,7.400201599908006,7.1494691737036495,7.644435258498471,7.070280173033364,7.5587351436573345,6.860326366707873,7.4679533312251385,7.267796396802605,7.610009184264797,7.036373138370708,7.6753026192554845,7.115370525318763
7.115188885677843,7.140955036442013,7.124449965426615,7.222822102152628,7.179321356971341,7.399507529735381,7.149385749712897,7.644803016433327,7.069354495977533,7.559882526141868,6.859923481608019,7.468168911793232,7.268811719545537,7.609898960982761,7.036738281740563,7.6753859706194305,7.116083454251921
7.117296515577694,7.142749693227399,7.1260174455639405,7.222557837415818,7.180047721863543,7.399868823884536,7.149720510869055,7.645888351416905,7.068764282136984,7.562356195142175,6.861031379319215,7.469336460320799,7.27066777019063,7.609000131636085,7.038003924873623,7.675401851680933,7.116822117283213
7.119281841936837,7.144686698551851,7.127274567151804,7.223037949019009,7.1798667358638735,7.39968038153282,7.149644785319701,7.646621301139485,7.067860707839005,7.563774064059869,6.861672819266682,7.4696044048157635,7.27161404905033,7.6107888814412785,7.038547851230041,7.677164262164612,7.117461814187344
7.119949040191372,7.145467388294676,7.127422435328098,7.2230522807086555,7.178466878393979,7.398271905681989,7.1484333702015235,7.647587043983097,7.065183102768442,7.564788031102429,6.860836061629897,7.469379552225481,7.2717259911667655,7.613469972598511,7.037598764133858,7.682786545279031,7.1161805805000045
7.1214977341949695,7.147388803064851,7.127140159143488,7.225821589225814,7.173851493313039,7.400076439712943,7.144889859936178,7.648970342541302,7.061075136969616,7.569143799562122,6.860285356771617,7.470867820726783,7.268900808427131,7.617211027775214,7.033603708808876,7.705590393894506,7.11027330980023
7.121446992266757,7.147768883347733,7.125729262399136,7.2282036516152655,7.169061029212619,7.4019882677447715,7.141900927958747,7.650600669074447,7.058670899195507,7.572414910888424,6.86026201935807,7.4720427287706555,7.265473694722301,7.621814114717066,7.0291612723611125,7.728153218350978,7.103088582007011
7.121396347174287,7.1489562832021765,7.124437570451784,7.232293896473514,7.164070696143062,7.401929488450068,7.138370877861382,7.649174181775817,7.056180961790735,7.5741343263031595,6.85794871034463,7.473641874195242,7.2615619181344595,7.6277840381411774,7.019559814983213,7.763290357429798,7.083842188003565
7.119665989320834,7.147304652806042,7.122245015607197,7.231567047402608,7.161045160255585,7.402408050681406,7.13585169606287,7.637018003882508,7.051917574627825,7.562041478984375,6.855670746376603,7.481275145140133,7.26158457769782,7.636662132534842,7.006753675597241,7.805892660607372,7.052794615932808
7.110957551145158,7.1395139269465115,7.1150446972597,7.2236046317745295,7.1571706654279765,7.38398902124788,7.13796261837791,7.551046555295478,7.0214025991318065,7.464757921239256,6.829928562458297,7.471364781748884,7.263041955597787,7.653832465089958,6.986032473260475,7.848107039807056,7.005759172538594
7.087965841192411,7.116909269449988,7.09130183246509,7.198967392077324,7.132356894175179,7.343070401096665,7.1169301859700145,7.391329751419628,6.98013992159331,7.279052631738216,6.7787135916527586,7.458664580663415,7.25159858559296,7.6637142619376535,6.956278045673183,7.869500379021142,6.9619926132486425
7.0441057385767865,7.073501486579929,7.049234159412812,7.152174134871004,7.093989121109738,7.278572568552896,7.08118666148192,7.21153928580615,6.911517273831805,7.071479023714166,6.701843734349302,7.4331945535948,7.232755512450201,7.663708645464683,6.918053395832734,7.88938637309298,6.916541693082145
6.999398032721402,7.0282863614424285,7.006765392721886,7.101373040021909,7.056761976235904,7.212760190826931,7.047459547625783,7.035168477545456,6.8408006500099106,6.86447142059545,6.626346136329593,7.406591451522364,7.216194760883807,7.66361510213901,6.884161854888616,7.89676244831014,6.882683657304365
6.962745995312545,6.988529092331366,6.965852873222346,7.048666798807105,7.003032665418897,7.145847759084781,6.987423615513691,6.883658212200396,6.758289820294047,6.6668182468796955,6.539533088318734,7.36623273562481,7.176150857979795,7.643986206959161,6.849911150181643,7.892009846984399,6.860537517040821
6.906398052391163,6.929707286738195,6.900435972662061,6.978701232991332,6.934840549361262,7.084801927031242,6.906217744241678,6.8163059041053815,6.685959138343473,6.57372995235379,6.462994167159673,7.330741855584622,7.1227749007811925,7.605643514350602,6.809673188452943,7.877287812465484,6.85687867540811
6.835310935024731,6.858090671540732,6.82770100149339,6.9062037998949934,6.868827818487456,7.020536112922578,6.824618235683063,6.833111553260414,6.615164464914445,6.585206537017731,6.407194411367305,7.26975606169042,7.0594918726065305,7.541582410998119,6.756892964732121,7.837720365615445,6.84997816051432
6.770274308418808,6.793180221905152,6.76037178872257,6.845131822191422,6.794689019583515,6.9687042984477525,6.747919002955003,6.864075556086807,6.5728198416433035,6.626020574568815,6.3782231912521015,7.194973014602527,6.9777869099261185,7.45663393517755,6.693376852929205,7.771495128708317,6.835683655791307
6.691918022493127,6.715126644505403,6.679662491129695,6.774196059087958,6.70680061067039,6.911323118171379,6.657086593848208,6.885584420339742,6.528769069453922,6.661735435677616,6.34810127202824,7.105161447875892,6.876164965736791,7.3451517885107425,6.612499448490195,7.676898786981039,6.810265339008312
6.60839632447841,6.635268339403218,6.599410839248131,6.710272559323239,6.634750461861091,6.855947696595467,6.59289350338093,6.893971944870202,6.498209549517108,6.701923139656808,6.329039446946875,7.022810881311156,6.793940576142397,7.249102257029291,6.535745406732808,7.5568372841811255,6.7842634900508845
6.539473582755976,6.568780726056228,6.536347337698002,6.659273338548341,6.564940026902178,6.800672306339867,6.532872968151632,6.875892373126265,6.477023922967168,6.710225787660403,6.3217025902047626,6.933186110728643,6.705905461081867,7.14512265305721,6.459608111808967,7.415199906795598,6.7322668611451135
