0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2.312750351912178,2.286106804778642,2.2784544410535124,2.2557554171275194,2.2844285606930614,2.3872911159764345,2.455885923462443,2.6189033251476874,2.75539346328488,2.7495173091365026,2.7474464768181797,2.892975989275442,2.9167938694906392,3.2414721655245593,3.21443933871276,3.6106798121184887,3.5736344924874124
2.3108909644688485,2.284315000612789,2.2769996656140825,2.2554601286402294,2.28316441044434,2.3881923339380524,2.4554960789090243,2.620069207293547,2.7547720804402394,2.750451632817027,2.7473104024281563,2.893519843005055,2.916822516730644,3.241610741504555,3.2149768577709925,3.6107839912363655,3.5741178642272127
2.3063779468704655,2.280402049891589,2.272856027949216,2.2539966864019925,2.2824843088273346,2.387641386990421,2.4565171633785385,2.6147901947760146,2.7536416078969546,2.7475106950536605,2.748219000080192,2.8932882845397203,2.917228210066983,3.2413876440620775,3.215732176549712,3.611607579212392,3.5752449354150997
2.3064381302834107,2.2808683139838375,2.272481418885693,2.2532593306532025,2.2842479297577745,2.384739171418931,2.4580306575903332,2.604987125385641,2.752219090863699,2.741796127478201,2.7485921081897318,2.8906033683707237,2.916373392564528,3.24057403016736,3.2169394277310324,3.6129836150900347,3.5768127060596475
2.3065575771697637,2.2819657534350215,2.272273899893027,2.2534473856619557,2.2885530047071247,2.380593197591816,2.4625046624896165,2.5862003138083227,2.7515562986353723,2.7307296905946776,2.7489846318653135,2.8879669184900285,2.917040590819064,3.238058963887834,3.2173915538051148,3.612136931789812,3.5776949280767667
2.3068520062398528,2.2827834344308555,2.2722523055228145,2.253863101497474,2.2912872586860904,2.380285405189488,2.465051781399367,2.5802509679791443,2.7512097719366997,2.726954161894228,2.7495372734384107,2.888878481736628,2.918973141699437,3.2382079940930195,3.217042025198476,3.6109266787005248,3.5773001287612742
2.3097859355164747,2.2840787577184893,2.2766619630722955,2.2578170500504604,2.296832896311617,2.3866156544053454,2.4690100875606924,2.587995503190284,2.7528411636629935,2.7266193523201996,2.7536149296503476,2.893091804821512,2.9221353128172693,3.2410800453312314,3.2154568241205723,3.6095893287013565,3.575454100615361
2.317069823108336,2.2909022881982954,2.2832979227220527,2.2633288435845564,2.3026385379013576,2.3940287692933864,2.4717811391211852,2.601696501657556,2.755195337359077,2.7297375115938105,2.7562599010762385,2.8980420963122224,2.9251226470049767,3.2445161647599603,3.213652919521934,3.6089301678133126,3.573553457111602
2.3221955325436174,2.2948829149978893,2.2879974580618025,2.270546398693928,2.3079405852207477,2.4074156810351743,2.4762136499055094,2.626087875408715,2.7593225250524656,2.74555146592668,2.7704952875794544,2.9074743816508377,2.9312947150381365,3.251422247708851,3.213482101275054,3.6086861901642124,3.5717695006755803
2.330336900620808,2.3011975736594676,2.296143474254554,2.282198740227534,2.3145453153440774,2.4289931534105094,2.483551620258642,2.664676288709709,2.770606939188668,2.773488189822261,2.794150709700067,2.921560447441645,2.939701413045287,3.262191640957282,3.213205732070635,3.611953670150231,3.571663078196374
2.3593363967723433,2.3306635759926038,2.324603062732917,2.3091794532714593,2.3452753146026786,2.4509465421318692,2.5139345118041256,2.6681846476011213,2.7959791137411427,2.7702121882910458,2.823541228573201,2.9384312670502775,2.959722250886274,3.275608523360866,3.21716505500724,3.6172873827568837,3.564871164585959
2.3888981212353215,2.360210726676582,2.3541909328459267,2.3369758137606613,2.3744558935896256,2.472873301024492,2.5421119209336176,2.67590090677593,2.8154072200123164,2.7836611717427253,2.8477641081352614,2.954251225199081,2.9793613138189143,3.28572858454895,3.227011990988224,3.6219492005755676,3.568823418513481
2.415712034715613,2.385590648088326,2.380873198136517,2.3638738290818915,2.3989424084561812,2.4990912389376514,2.56563138567406,2.7026615605987474,2.8365163947448453,2.8219305596954514,2.8710455022067958,2.9741761472387442,2.9973085111050923,3.298533707159641,3.233035803502125,3.619891005321427,3.575641477773928
2.4409098565166674,2.410159521752485,2.4065448372176066,2.388654966690018,2.421469113181311,2.5215073572467177,2.586540400930228,2.72258304496961,2.855130064017503,2.8489091907709487,2.8824188599709797,2.9929942851782307,3.014044438526705,3.3081302743326275,3.2362662438172647,3.617004477139956,3.580744672899459
2.456570035693049,2.4254338105015334,2.4223917157023696,2.4044284921010783,2.4359008825669948,2.5363001786922026,2.5980777984394314,2.7343401627748283,2.865432466905629,2.8655728303120074,2.8853100362680113,3.008769214707533,3.0274048172754964,3.3139587207393406,3.2339532737289174,3.608382610116611,3.582814633696114
2.450530584206999,2.418119129144078,2.4175364684913143,2.402266150007641,2.427258680038068,2.5420753170235715,2.5873009004210843,2.7649163868769415,2.859213143030929,2.9028157594116015,2.885272367164816,3.0131988204196314,3.024823273259869,3.3161446907535486,3.2330767650205097,3.6034874665803214,3.5954508263568727
2.441250669906629,2.408766539620192,2.407143669439094,2.395772442061209,2.4169724003007955,2.543524657557046,2.579930393259022,2.7756593923859874,2.857934281819241,2.907686887684158,2.887888965718635,3.016305262568598,3.0239628392844446,3.3131137320645836,3.2281609470535457,3.5953618343110216,3.5967166147435443
2.436980794749082,2.405042818041104,2.4030207909361745,2.391280570967737,2.4130202916268857,2.5405281239739574,2.577397170278085,2.762727076029674,2.8572139207429723,2.8775397911676723,2.894479945166762,3.0159549592760317,3.0246080558258046,3.308156274729049,3.22405646734139,3.594091155719437,3.599012009144926
2.4359180709109975,2.405483081736931,2.4026418242643133,2.38900018610619,2.4123031261300656,2.539208930676201,2.5783128490436718,2.7518829255892987,2.8626206474982334,2.851681452778202,2.9116843154847913,3.0178225817921573,3.0282869908747445,3.3089692107735815,3.225341816547715,3.603740692042674,3.609446011804882
2.4432217614118654,2.4129424841091036,2.411833714876239,2.393100114538525,2.418631487048976,2.5416754822495546,2.586190823905718,2.746351668071289,2.87185974553383,2.8325839921442,2.931155029481944,3.021721818151557,3.035398026669168,3.314461298234412,3.236249103891132,3.6212245303088304,3.625046975925727
2.455565703806704,2.425575239101062,2.4239852930718566,2.4029287485644857,2.429597505269226,2.5503999951582133,2.5989290330194743,2.748465350204944,2.8884586987999934,2.828659530074306,2.9580750749342197,3.0345452911351414,3.050733031427737,3.3226943213403275,3.2477715402783724,3.638065524509277,3.6427375584986224
2.469151951921055,2.440498934050321,2.4368315224545443,2.414963881781717,2.443129719040176,2.5592872889472593,2.6144662792228326,2.7318496927734817,2.907112312815756,2.844136895476409,2.9924362692215167,3.049861848685077,3.067511372903847,3.3398629108521094,3.2597786395486246,3.6631378956080454,3.6617221570766505
2.4930275785163856,2.4642186551028655,2.463010483982007,2.4398680491986084,2.469395009630617,2.578637878207873,2.642364704582903,2.729504573219168,2.93242924257807,2.8777987178342683,3.0442583032865143,3.077207826143532,3.0991639746835062,3.353828512981285,3.2737084124536815,3.6871464292577087,3.6785315344077056
2.5194485325602614,2.490640383832668,2.4896505288895816,2.467189430378885,2.496576705254701,2.5987867328982786,2.669847946704029,2.738525451912733,2.9610406694981033,2.9168940057163346,3.092964356882071,3.1052196461561508,3.131743633428303,3.362197202960148,3.2885454394148703,3.7034130422612357,3.6971905228070865
2.551916830203068,2.5227009545885766,2.5215400877271295,2.4983868073407542,2.527906166167105,2.6266373214023635,2.7038793184579513,2.7557726236282236,2.99218154280518,2.960258309338748,3.140913978087888,3.135409108309263,3.166394221327164,3.376029413856287,3.3114612301467816,3.7225972193011794,3.7214425015092756
2.5882622372384865,2.5574126458399213,2.558964390169357,2.534529779259903,2.5634228529322316,2.6621635464879647,2.7430903371548148,2.7787660766243056,3.0278912232018436,3.000818927755998,3.1874729412191924,3.1717359228824367,3.2059485227253814,3.393645045565755,3.337845047684037,3.7439360884110315,3.750138466031081
2.6314699574679272,2.600971928226559,2.601660139836862,2.5734862167940413,2.604443102193481,2.7001222853840066,2.7836381732542708,2.827329394337833,3.071919868424437,3.041557857085577,3.2316131412152584,3.2126446173702137,3.248498244095668,3.416475378756357,3.367214746872887,3.763089907446215,3.7862537913462133
2.656882996703046,2.62752603141412,2.6241805018209656,2.595136364392893,2.6280002360371184,2.7302119583061613,2.809960742185431,2.872111905803033,3.1037064424515783,3.077251971136897,3.2554197723452254,3.238870931574958,3.2722652694076224,3.4475019374713463,3.4010377765303454,3.785566402839708,3.821873123996653
2.678992484638674,2.6499565782485743,2.6442260811937426,2.614231307297632,2.652910600941425,2.759725313316579,2.8379794375356515,2.914674361073243,3.1301150983563644,3.1134685019056976,3.284425708073529,3.26756989800473,3.2986326732868014,3.4976035393463283,3.4374249197700757,3.823691892881514,3.8525660835843754
2.7013380096926527,2.6733730581786106,2.663619907612651,2.633369100017703,2.676110217229802,2.7855705788810328,2.860467843725271,2.958066892314117,3.1573307833254907,3.1428920901843362,3.3007971457665377,3.2979973339910096,3.325059485892999,3.5425241869958684,3.457607909059135,3.857835690930577,3.866445598739925
